user_id,risk_level,fraud_count,risk_score,risk_bucket
USER_175843,2,2,42,mid
USER_090097,1,1,15,low
USER_001862,2,1,58,mid
USER_080640,1,1,12,low
USER_096495,2,2,62,mid
USER_097297,1,0,32,low
USER_055450,2,3,52,mid
USER_026141,2,3,66,mid
USER_190778,2,2,62,mid
USER_101604,1,0,28,low
USER_052400,3,7,71,high
USER_086131,1,0,37,low
USER_096255,1,1,36,low
USER_085470,3,3,87,high
USER_037903,1,1,11,low
USER_044216,1,0,21,low
USER_027557,1,1,18,low
USER_087354,2,2,67,mid
USER_127079,2,2,60,mid
USER_048834,1,0,20,low
USER_013731,1,1,30,low
USER_198544,1,1,33,low
USER_092235,1,0,27,low
USER_153882,2,1,62,mid
USER_021329,2,1,46,mid
USER_041146,3,9,71,high
USER_014695,1,1,24,low
USER_063406,1,0,29,low
USER_174564,1,0,28,low
USER_061090,1,1,39,low
USER_150861,1,0,14,low
USER_146694,2,1,44,mid
USER_049042,1,1,16,low
USER_160286,1,1,19,low
USER_051498,1,1,17,low
USER_088127,2,3,53,mid
USER_001327,2,1,52,mid
USER_040852,1,0,30,low
USER_039092,1,1,18,low
USER_077994,1,0,16,low
USER_020883,1,0,32,low
USER_074567,3,9,70,high
USER_127089,1,1,32,low
USER_109162,3,9,83,high
USER_015343,1,1,30,low
USER_152692,2,2,61,mid
USER_180734,1,1,32,low
USER_190515,1,1,22,low
USER_077796,1,0,30,low
USER_128835,1,0,29,low
USER_079387,2,3,40,mid
USER_146363,2,1,60,mid
USER_022508,1,0,39,low
USER_106309,1,1,25,low
USER_159289,2,2,68,mid
USER_034949,2,1,54,mid
USER_003963,3,4,70,high
USER_137011,1,1,16,low
USER_062523,3,6,78,high
USER_026828,2,3,42,mid
USER_125463,3,4,97,high
USER_127113,3,5,80,high
USER_173703,1,1,39,low
USER_097627,1,1,35,low
USER_121685,2,2,60,mid
USER_013556,2,1,63,mid
USER_068220,3,7,89,high
USER_131404,3,4,96,high
USER_112310,3,9,73,high
USER_063012,1,0,10,low
USER_163398,2,2,64,mid
USER_012894,1,1,32,low
USER_153763,1,1,13,low
USER_162008,3,4,78,high
USER_092028,2,1,43,mid
USER_142123,2,2,59,mid
USER_145241,2,3,63,mid
USER_091381,2,2,51,mid
USER_134836,2,2,63,mid
USER_103476,3,4,90,high
USER_199483,1,1,24,low
USER_107324,1,1,23,low
USER_123033,1,0,32,low
USER_184457,3,4,98,high
USER_130488,3,3,96,high
USER_068511,1,1,32,low
USER_194889,3,5,73,high
USER_109155,1,1,18,low
USER_157849,2,3,49,mid
USER_029362,2,3,42,mid
USER_126177,1,1,34,low
USER_155938,1,1,27,low
USER_133794,2,2,45,mid
USER_039113,1,1,39,low
USER_020090,3,7,96,high
USER_173817,1,1,22,low
USER_072769,1,1,19,low
USER_197308,2,2,58,mid
USER_067231,2,1,41,mid
USER_141969,2,1,60,mid
USER_000485,2,2,57,mid
USER_193457,3,6,98,high
USER_195649,1,1,37,low
USER_016274,3,6,91,high
USER_130922,2,1,63,mid
USER_024307,2,2,62,mid
USER_003879,1,0,29,low
USER_142830,1,1,13,low
USER_131555,2,2,55,mid
USER_004259,1,1,16,low
USER_149557,1,1,30,low
USER_177293,2,1,45,mid
USER_164371,1,1,37,low
USER_079202,1,1,20,low
USER_038524,1,0,10,low
USER_154275,1,0,24,low
USER_152443,1,0,24,low
USER_029316,3,5,91,high
USER_191003,2,3,56,mid
USER_017888,2,1,63,mid
USER_048612,1,1,21,low
USER_015609,1,1,32,low
USER_070402,2,2,48,mid
USER_160373,2,2,54,mid
USER_171763,1,0,25,low
USER_006127,1,1,11,low
USER_007541,2,2,63,mid
USER_104349,2,1,64,mid
USER_049135,2,2,50,mid
USER_178290,1,0,27,low
USER_152135,2,3,59,mid
USER_043707,2,3,47,mid
USER_186658,1,1,26,low
USER_163354,1,1,39,low
USER_157915,2,1,52,mid
USER_032973,1,0,31,low
USER_145633,3,3,99,high
USER_175309,3,6,99,high
USER_189908,3,7,74,high
USER_155222,1,0,27,low
USER_118912,1,0,22,low
USER_093805,3,9,90,high
USER_053081,1,0,18,low
USER_015550,2,3,41,mid
USER_146777,3,7,91,high
USER_030575,1,1,14,low
USER_032482,1,1,38,low
USER_069063,1,1,12,low
USER_187352,2,1,63,mid
USER_081114,1,1,25,low
USER_102340,2,1,45,mid
USER_194805,2,1,42,mid
USER_007552,3,7,88,high
USER_149130,2,1,62,mid
USER_014890,2,2,58,mid
USER_103774,1,1,22,low
USER_003436,1,0,13,low
USER_010900,1,0,10,low
USER_065549,1,1,19,low
USER_146468,1,1,28,low
USER_143552,2,1,59,mid
USER_032826,3,5,72,high
USER_106161,1,1,25,low
USER_137711,2,2,67,mid
USER_165224,3,8,95,high
USER_094455,2,1,46,mid
USER_154816,1,0,13,low
USER_090338,1,1,33,low
USER_084929,2,3,44,mid
USER_037605,3,6,81,high
USER_140820,1,0,28,low
USER_169609,1,0,24,low
USER_173388,1,1,36,low
USER_177284,1,1,21,low
USER_069945,3,3,78,high
USER_049827,2,2,41,mid
USER_091408,1,0,22,low
USER_132916,1,0,21,low
USER_106694,2,1,68,mid
USER_167935,1,1,37,low
USER_061585,2,3,67,mid
USER_010148,2,2,61,mid
USER_095415,3,4,78,high
USER_130846,2,2,66,mid
USER_144618,2,3,54,mid
USER_139735,3,5,87,high
USER_143911,1,0,14,low
USER_127746,1,0,37,low
USER_159959,1,0,16,low
USER_132316,3,8,94,high
USER_121331,2,3,52,mid
USER_077318,1,0,14,low
USER_009147,1,0,12,low
USER_181885,3,7,97,high
USER_089594,1,0,31,low
USER_004724,3,6,94,high
USER_016133,1,0,23,low
USER_050742,2,1,64,mid
USER_199499,1,1,35,low
USER_159840,1,0,33,low
USER_027366,3,6,99,high
USER_122216,3,6,74,high
USER_012355,1,1,12,low
USER_121854,1,1,24,low
USER_099884,1,1,31,low
USER_183253,1,1,15,low
USER_190889,3,8,92,high
USER_188552,1,0,36,low
USER_011451,1,1,16,low
USER_054711,1,0,19,low
USER_153921,2,2,44,mid
USER_092427,1,1,28,low
USER_103359,1,1,35,low
USER_194285,3,7,97,high
USER_000607,3,9,80,high
USER_124010,3,4,93,high
USER_002602,2,3,65,mid
USER_168860,3,8,82,high
USER_102177,3,9,78,high
USER_155153,1,0,36,low
USER_172005,2,2,68,mid
USER_187462,1,1,19,low
USER_049468,2,1,62,mid
USER_050132,2,3,56,mid
USER_040928,1,0,11,low
USER_163744,3,4,96,high
USER_146465,3,6,92,high
USER_094429,3,7,96,high
USER_023351,1,1,15,low
USER_006040,2,3,62,mid
USER_046722,1,0,37,low
USER_015303,1,0,39,low
USER_153433,2,1,61,mid
USER_009965,1,1,21,low
USER_132734,1,1,13,low
USER_197953,3,3,82,high
USER_114615,3,4,96,high
USER_175111,2,1,55,mid
USER_048296,3,4,87,high
USER_117316,1,0,21,low
USER_083038,1,1,30,low
USER_189781,1,1,16,low
USER_170668,1,0,13,low
USER_030127,2,1,52,mid
USER_128198,1,1,35,low
USER_026288,2,3,44,mid
USER_199089,1,1,23,low
USER_065737,2,1,46,mid
USER_143778,1,0,10,low
USER_139215,3,5,98,high
USER_082640,1,0,16,low
USER_061750,1,0,26,low
USER_179744,1,1,18,low
USER_033958,1,1,24,low
USER_160649,2,3,67,mid
USER_137285,1,0,35,low
USER_136102,2,3,55,mid
USER_022028,1,1,34,low
USER_110456,2,1,66,mid
USER_085652,1,0,28,low
USER_121458,1,0,20,low
USER_127291,2,2,59,mid
USER_150706,1,0,20,low
USER_065883,2,1,56,mid
USER_193468,1,0,23,low
USER_072266,2,2,48,mid
USER_086968,1,0,24,low
USER_041848,2,1,67,mid
USER_099313,2,3,52,mid
USER_120573,1,0,33,low
USER_145260,3,5,71,high
USER_040524,2,2,41,mid
USER_089888,2,3,52,mid
USER_003880,1,1,11,low
USER_083957,3,7,75,high
USER_045618,3,6,82,high
USER_120382,3,7,79,high
USER_026479,1,1,33,low
USER_084695,1,1,33,low
USER_008189,3,6,96,high
USER_001639,1,1,15,low
USER_083982,1,0,26,low
USER_062777,2,2,60,mid
USER_150582,2,2,56,mid
USER_084301,1,0,38,low
USER_075489,1,1,24,low
USER_106599,2,1,65,mid
USER_166148,1,0,13,low
USER_107583,1,1,39,low
USER_111236,1,0,39,low
USER_021590,3,4,73,high
USER_030566,1,1,39,low
USER_190135,1,1,38,low
USER_021743,2,2,57,mid
USER_138306,3,4,98,high
USER_132402,2,2,57,mid
USER_161462,2,3,65,mid
USER_171572,3,5,78,high
USER_183060,1,0,37,low
USER_031182,2,3,52,mid
USER_175348,2,3,53,mid
USER_112851,2,2,47,mid
USER_063121,2,3,62,mid
USER_092282,2,3,41,mid
USER_177048,3,8,85,high
USER_153641,1,1,16,low
USER_023766,1,0,34,low
USER_004436,2,3,47,mid
USER_176717,1,1,29,low
USER_192770,2,1,40,mid
USER_156193,2,2,68,mid
USER_164898,2,3,55,mid
USER_064968,1,0,22,low
USER_182151,1,0,30,low
USER_154540,1,0,31,low
USER_176474,3,8,84,high
USER_064483,1,1,33,low
USER_003466,2,1,58,mid
USER_197931,3,9,76,high
USER_198953,3,3,81,high
USER_135129,2,2,54,mid
USER_069072,2,1,54,mid
USER_107172,1,0,25,low
USER_191680,2,2,44,mid
USER_116493,1,0,31,low
USER_048262,2,3,62,mid
USER_051903,2,2,67,mid
USER_031994,2,1,40,mid
USER_109317,1,0,12,low
USER_191830,2,1,44,mid
USER_196033,2,3,56,mid
USER_003458,2,2,48,mid
USER_144298,1,1,15,low
USER_179328,2,2,62,mid
USER_105454,2,3,46,mid
USER_155505,1,1,26,low
USER_136527,1,1,33,low
USER_042774,1,0,12,low
USER_186246,1,1,21,low
USER_152237,2,1,60,mid
USER_030672,3,5,71,high
USER_010067,3,3,87,high
USER_050906,3,3,81,high
USER_178903,2,3,58,mid
USER_184338,1,0,26,low
USER_152029,2,1,52,mid
USER_101989,2,2,45,mid
USER_147341,3,6,89,high
USER_172533,3,3,93,high
USER_087145,1,0,36,low
USER_116051,1,1,16,low
USER_045899,3,7,91,high
USER_049469,2,1,55,mid
USER_070429,1,0,20,low
USER_113933,3,4,95,high
USER_034234,2,3,68,mid
USER_096339,2,3,44,mid
USER_195914,1,0,34,low
USER_146229,1,1,29,low
USER_189924,1,1,29,low
USER_120665,2,3,53,mid
USER_154998,3,4,90,high
USER_103992,3,8,96,high
USER_078110,3,9,70,high
USER_029163,1,0,37,low
USER_182352,1,0,22,low
USER_078624,1,0,33,low
USER_015176,3,6,92,high
USER_060557,1,0,34,low
USER_024923,1,1,11,low
USER_038494,2,1,64,mid
USER_101865,2,3,49,mid
USER_059810,2,2,53,mid
USER_004626,1,0,21,low
USER_131952,1,1,26,low
USER_127358,1,1,14,low
USER_145316,1,1,26,low
USER_035600,3,5,71,high
USER_124688,1,0,31,low
USER_195349,2,1,50,mid
USER_054263,3,9,94,high
USER_135465,2,3,62,mid
USER_000471,2,1,67,mid
USER_128638,1,1,20,low
USER_039593,2,1,65,mid
USER_061655,1,0,13,low
USER_006306,1,1,18,low
USER_146848,1,0,34,low
USER_179329,1,1,19,low
USER_063588,1,1,20,low
USER_182208,1,0,35,low
USER_184497,2,1,60,mid
USER_109475,1,0,12,low
USER_127786,3,4,74,high
USER_092773,3,4,98,high
USER_035617,2,3,58,mid
USER_050715,1,1,20,low
USER_029971,3,6,75,high
USER_020897,1,0,24,low
USER_144752,1,1,16,low
USER_073615,1,1,34,low
USER_096733,1,0,20,low
USER_044948,3,7,74,high
USER_173965,1,0,36,low
USER_174407,2,2,57,mid
USER_197105,1,0,29,low
USER_026556,1,1,32,low
USER_120555,1,1,34,low
USER_187639,1,1,33,low
USER_135173,1,1,20,low
USER_025974,1,0,35,low
USER_119149,1,1,28,low
USER_083703,1,1,10,low
USER_063625,3,8,95,high
USER_064477,2,1,60,mid
USER_115808,2,1,41,mid
USER_005515,3,6,74,high
USER_146126,1,0,31,low
USER_100701,3,9,93,high
USER_125579,1,1,10,low
USER_038834,2,2,64,mid
USER_165884,2,2,57,mid
USER_100092,3,8,72,high
USER_074694,1,0,19,low
USER_047269,2,1,66,mid
USER_007230,3,9,94,high
USER_042008,1,1,30,low
USER_186187,2,3,54,mid
USER_006574,3,3,78,high
USER_189105,2,3,51,mid
USER_107304,3,6,79,high
USER_122505,1,1,28,low
USER_179504,2,2,59,mid
USER_182039,1,0,37,low
USER_119038,1,1,16,low
USER_006356,3,3,71,high
USER_101000,2,3,45,mid
USER_157722,3,6,86,high
USER_167556,1,1,25,low
USER_163500,1,1,33,low
USER_010778,3,7,91,high
USER_096423,1,1,35,low
USER_182272,1,0,13,low
USER_128845,3,5,72,high
USER_053607,1,0,33,low
USER_082370,1,0,32,low
USER_118777,2,2,62,mid
USER_006742,1,0,35,low
USER_166460,1,1,32,low
USER_001177,1,0,29,low
USER_142643,1,0,21,low
USER_077733,1,1,38,low
USER_183758,1,0,18,low
USER_028713,1,1,38,low
USER_023264,1,0,22,low
USER_015569,2,2,68,mid
USER_025513,1,1,37,low
USER_065114,3,9,89,high
USER_080726,2,2,40,mid
USER_065740,2,3,54,mid
USER_157532,1,0,16,low
USER_083967,2,2,59,mid
USER_062396,3,9,75,high
USER_125338,3,8,90,high
USER_075212,2,2,47,mid
USER_072719,1,1,30,low
USER_095400,1,1,10,low
USER_109369,2,3,44,mid
USER_074589,2,1,59,mid
USER_124220,1,1,37,low
USER_034123,1,1,11,low
USER_115186,2,3,55,mid
USER_165376,2,1,63,mid
USER_108864,1,1,18,low
USER_115868,1,0,35,low
USER_100065,3,7,89,high
USER_135155,2,1,42,mid
USER_074019,1,0,12,low
USER_129886,3,8,80,high
USER_049786,1,1,10,low
USER_120956,1,0,16,low
USER_157922,2,3,67,mid
USER_114160,1,0,31,low
USER_150941,1,0,25,low
USER_037423,2,2,66,mid
USER_027086,1,0,15,low
USER_160979,1,1,22,low
USER_050136,2,1,48,mid
USER_009010,1,0,35,low
USER_164351,2,1,41,mid
USER_137734,2,3,54,mid
USER_078557,2,3,43,mid
USER_039282,3,3,73,high
USER_071197,1,1,37,low
USER_059187,3,4,71,high
USER_063428,3,4,85,high
USER_190766,2,2,67,mid
USER_168854,3,3,79,high
USER_051647,2,3,65,mid
USER_159003,1,0,23,low
USER_150601,3,3,92,high
USER_080362,1,0,38,low
USER_060859,2,2,60,mid
USER_017502,1,1,27,low
USER_042776,3,5,99,high
USER_067888,1,0,18,low
USER_176663,1,1,10,low
USER_032787,1,1,31,low
USER_111927,1,1,32,low
USER_171098,1,1,26,low
USER_198789,1,1,30,low
USER_045551,2,1,68,mid
USER_158125,1,0,36,low
USER_037755,1,0,35,low
USER_133138,1,0,34,low
USER_050940,1,0,12,low
USER_120000,1,1,28,low
USER_034535,2,3,56,mid
USER_028059,3,8,95,high
USER_019068,3,7,82,high
USER_034109,2,3,53,mid
USER_091054,1,1,29,low
USER_012014,2,1,45,mid
USER_063488,1,0,33,low
USER_182863,1,0,26,low
USER_127571,1,1,26,low
USER_013701,1,1,20,low
USER_168640,1,0,12,low
USER_026805,3,7,80,high
USER_029309,2,3,66,mid
USER_092523,1,0,24,low
USER_110449,1,1,29,low
USER_082965,1,0,23,low
USER_199897,2,2,62,mid
USER_100993,1,0,32,low
USER_089752,1,1,23,low
USER_158320,3,7,90,high
USER_174004,1,1,26,low
USER_023930,1,0,39,low
USER_044017,1,0,20,low
USER_072656,2,3,66,mid
USER_096159,2,1,59,mid
USER_067522,2,1,43,mid
USER_014396,1,1,26,low
USER_008734,1,0,22,low
USER_181287,3,7,93,high
USER_089506,2,2,43,mid
USER_170666,1,0,34,low
USER_154035,1,1,12,low
USER_152576,1,0,21,low
USER_135803,1,0,14,low
USER_113359,2,3,53,mid
USER_189022,1,1,19,low
USER_071032,3,5,88,high
USER_027869,1,1,30,low
USER_074320,1,0,30,low
USER_196735,2,3,60,mid
USER_151922,1,1,21,low
USER_035106,1,1,32,low
USER_173706,2,1,51,mid
USER_178070,1,1,25,low
USER_015185,2,3,68,mid
USER_035547,1,1,32,low
USER_005579,2,2,59,mid
USER_156365,2,3,60,mid
USER_193186,1,0,19,low
USER_083787,1,1,25,low
USER_044057,3,8,85,high
USER_137536,1,1,39,low
USER_027587,1,0,19,low
USER_137225,1,1,31,low
USER_126327,2,2,51,mid
USER_195820,3,5,73,high
USER_096764,3,7,88,high
USER_163595,1,1,10,low
USER_140433,1,0,33,low
USER_073715,1,0,18,low
USER_173556,2,2,41,mid
USER_155323,3,3,86,high
USER_095290,1,1,13,low
USER_110278,2,2,58,mid
USER_096549,3,3,70,high
USER_149587,2,3,46,mid
USER_088746,1,0,30,low
USER_171239,2,1,68,mid
USER_139504,3,4,89,high
USER_172478,2,3,46,mid
USER_127955,3,7,90,high
USER_189826,1,1,27,low
USER_025716,1,1,17,low
USER_032220,2,3,65,mid
USER_013951,3,7,93,high
USER_180347,2,3,67,mid
USER_118770,2,2,44,mid
USER_011767,2,3,56,mid
USER_025629,1,1,14,low
USER_021319,1,0,34,low
USER_018880,1,0,20,low
USER_177153,2,1,48,mid
USER_097167,2,1,43,mid
USER_071006,2,3,69,mid
USER_178116,3,3,96,high
USER_029062,1,0,16,low
USER_062128,1,0,13,low
USER_188101,3,8,97,high
USER_043009,2,2,65,mid
USER_172190,2,2,57,mid
USER_157525,2,1,51,mid
USER_154034,2,2,54,mid
USER_164168,2,1,59,mid
USER_194411,3,8,72,high
USER_038960,1,1,15,low
USER_195299,3,7,86,high
USER_145898,1,0,19,low
USER_186317,1,1,13,low
USER_156505,3,5,72,high
USER_003126,1,1,14,low
USER_137075,2,2,46,mid
USER_199664,1,1,16,low
USER_059249,2,3,45,mid
USER_156833,2,3,64,mid
USER_117932,1,1,26,low
USER_106368,2,2,65,mid
USER_098121,3,8,93,high
USER_196012,2,2,58,mid
USER_133412,1,0,25,low
USER_034684,2,3,50,mid
USER_073456,1,0,20,low
USER_011103,3,6,70,high
USER_190236,1,0,19,low
USER_070703,2,3,52,mid
USER_145678,1,1,23,low
USER_090223,1,0,18,low
USER_058785,2,1,64,mid
USER_072139,1,0,38,low
USER_079877,2,2,43,mid
USER_167301,1,1,32,low
USER_096651,2,2,65,mid
USER_116356,1,1,38,low
USER_110387,1,1,39,low
USER_091530,1,0,29,low
USER_038439,1,0,15,low
USER_199004,2,1,58,mid
USER_126985,3,9,79,high
USER_185421,2,1,57,mid
USER_028037,2,2,69,mid
USER_117063,1,1,11,low
USER_175863,1,1,39,low
USER_038930,1,0,28,low
USER_150612,1,1,23,low
USER_066013,1,1,37,low
USER_192564,2,1,67,mid
USER_035849,1,0,26,low
USER_079133,1,0,10,low
USER_087382,3,4,76,high
USER_112195,1,0,30,low
USER_167989,3,9,79,high
USER_112430,3,4,95,high
USER_041165,1,1,11,low
USER_163025,2,2,64,mid
USER_146119,2,3,60,mid
USER_065892,1,0,29,low
USER_110446,3,5,89,high
USER_096208,2,3,55,mid
USER_065601,1,1,37,low
USER_186509,2,1,61,mid
USER_178392,3,4,70,high
USER_111072,2,3,60,mid
USER_065344,1,0,16,low
USER_103739,1,1,23,low
USER_158958,1,0,16,low
USER_156050,3,7,87,high
USER_089664,1,1,22,low
USER_064442,1,1,24,low
USER_002362,3,7,97,high
USER_055022,2,3,69,mid
USER_160874,1,1,33,low
USER_172386,1,0,20,low
USER_006225,2,3,54,mid
USER_197930,3,3,91,high
USER_064818,1,1,14,low
USER_098856,2,2,50,mid
USER_045186,2,3,67,mid
USER_058959,1,1,18,low
USER_043225,2,2,65,mid
USER_066327,2,3,52,mid
USER_105930,2,2,59,mid
USER_051220,2,1,44,mid
USER_006768,1,1,20,low
USER_191838,1,0,24,low
USER_045462,1,1,18,low
USER_194120,2,2,59,mid
USER_036150,1,1,21,low
USER_123805,1,0,29,low
USER_129859,1,0,28,low
USER_194659,3,9,71,high
USER_178200,2,1,40,mid
USER_028743,2,3,55,mid
USER_129714,1,1,11,low
USER_067453,2,2,60,mid
USER_083518,1,0,34,low
USER_172017,2,1,43,mid
USER_087014,1,0,35,low
USER_158667,1,0,31,low
USER_170233,1,1,22,low
USER_103996,1,0,22,low
USER_032164,1,1,31,low
USER_158029,3,3,89,high
USER_198968,1,1,22,low
USER_085826,2,2,43,mid
USER_060548,3,5,93,high
USER_146627,2,2,52,mid
USER_064973,1,0,25,low
USER_173807,1,0,34,low
USER_170163,3,6,70,high
USER_004488,1,0,15,low
USER_156806,1,0,19,low
USER_183476,1,1,34,low
USER_041642,3,8,82,high
USER_005013,1,0,38,low
USER_112423,2,3,47,mid
USER_168285,3,7,94,high
USER_077998,3,7,86,high
USER_191193,3,9,79,high
USER_026678,1,0,32,low
USER_193377,1,1,23,low
USER_173919,1,0,20,low
USER_188428,3,4,88,high
USER_139800,1,1,12,low
USER_195187,3,3,76,high
USER_128480,1,1,21,low
USER_082480,1,1,25,low
USER_071965,1,1,37,low
USER_120006,2,3,60,mid
USER_117126,1,1,23,low
USER_003629,3,3,77,high
USER_084208,3,5,81,high
USER_185955,1,0,37,low
USER_077012,2,2,51,mid
USER_177995,1,0,28,low
USER_102079,1,0,15,low
USER_055392,1,1,30,low
USER_123809,2,1,61,mid
USER_027824,2,1,68,mid
USER_038202,2,3,51,mid
USER_071556,1,1,31,low
USER_188303,1,0,16,low
USER_156799,1,1,29,low
USER_154376,3,4,77,high
USER_023118,3,8,81,high
USER_142297,1,1,34,low
USER_112428,3,9,85,high
USER_030440,1,1,33,low
USER_094572,1,0,17,low
USER_067234,1,1,18,low
USER_087396,2,2,56,mid
USER_005557,2,2,45,mid
USER_005665,3,8,88,high
USER_047956,2,1,59,mid
USER_072388,1,0,16,low
USER_163070,1,0,35,low
USER_113199,1,1,27,low
USER_091330,2,3,47,mid
USER_052491,1,0,26,low
USER_040877,1,0,28,low
USER_170952,2,2,55,mid
USER_079085,1,0,11,low
USER_042811,1,1,26,low
USER_102762,2,2,55,mid
USER_176420,1,0,33,low
USER_050032,2,3,41,mid
USER_060877,1,0,31,low
USER_147555,3,4,85,high
USER_175915,2,2,57,mid
USER_137184,1,1,36,low
USER_140132,1,0,28,low
USER_071722,1,1,33,low
USER_074528,2,3,46,mid
USER_038656,1,1,14,low
USER_118190,1,1,36,low
USER_107937,1,0,34,low
USER_028790,3,7,76,high
USER_138001,1,0,12,low
USER_032833,1,0,16,low
USER_088199,2,2,49,mid
USER_021589,3,8,71,high
USER_048029,1,0,19,low
USER_180895,3,5,98,high
USER_089624,1,1,24,low
USER_077181,1,0,27,low
USER_178089,2,1,65,mid
USER_163424,1,0,13,low
USER_157840,3,5,82,high
USER_191593,2,1,66,mid
USER_120371,2,3,49,mid
USER_093441,1,1,14,low
USER_086359,3,9,79,high
USER_084362,1,0,12,low
USER_196266,3,9,72,high
USER_010714,3,9,76,high
USER_023082,1,0,10,low
USER_084875,2,2,58,mid
USER_079132,3,7,98,high
USER_023619,1,1,32,low
USER_124938,1,0,28,low
USER_123921,2,2,44,mid
USER_007529,2,1,42,mid
USER_180406,3,7,90,high
USER_154638,3,7,79,high
USER_021926,3,7,94,high
USER_062096,3,5,80,high
USER_049893,3,9,92,high
USER_198500,2,1,55,mid
USER_196491,1,1,33,low
USER_068960,3,8,82,high
USER_101725,1,0,22,low
USER_083652,1,1,34,low
USER_094779,3,3,73,high
USER_070763,2,1,52,mid
USER_072959,1,0,20,low
USER_145552,1,0,22,low
USER_098346,3,5,96,high
USER_172484,1,1,24,low
USER_194578,1,0,38,low
USER_018318,1,1,10,low
USER_116561,3,7,85,high
USER_134924,2,2,65,mid
USER_098604,2,3,53,mid
USER_050760,3,4,93,high
USER_101546,2,1,59,mid
USER_039347,1,1,24,low
USER_045780,3,6,88,high
USER_070253,2,3,58,mid
USER_082915,1,0,19,low
USER_185404,2,2,67,mid
USER_139441,1,1,13,low
USER_048737,2,2,55,mid
USER_014376,1,0,35,low
USER_004507,3,9,91,high
USER_065472,1,1,17,low
USER_085532,2,3,52,mid
USER_152080,3,9,72,high
USER_031725,3,6,77,high
USER_066726,1,1,27,low
USER_193495,2,3,44,mid
USER_127363,2,2,65,mid
USER_097071,1,0,33,low
USER_152834,1,0,38,low
USER_064671,1,0,10,low
USER_041083,1,0,27,low
USER_043774,1,0,23,low
USER_050695,1,1,11,low
USER_133793,2,2,64,mid
USER_045329,1,1,19,low
USER_062359,3,4,83,high
USER_079442,2,3,52,mid
USER_159145,1,0,15,low
USER_028362,1,0,28,low
USER_030379,1,0,23,low
USER_120543,3,9,94,high
USER_015917,2,3,41,mid
USER_193635,1,0,17,low
USER_166965,1,1,29,low
USER_134721,1,0,22,low
USER_163118,1,1,10,low
USER_061172,3,8,99,high
USER_033136,1,0,22,low
USER_157301,2,3,49,mid
USER_043076,2,3,49,mid
USER_177533,3,8,88,high
USER_153477,1,0,33,low
USER_025581,1,0,32,low
USER_050174,1,0,28,low
USER_065069,3,5,80,high
USER_053139,1,0,24,low
USER_155855,2,1,55,mid
USER_009293,1,0,19,low
USER_014217,1,1,34,low
USER_145746,2,1,46,mid
USER_141403,1,0,11,low
USER_189902,3,6,74,high
USER_121770,1,0,19,low
USER_188522,2,2,53,mid
USER_003267,3,6,87,high
USER_002846,1,1,33,low
USER_118029,1,0,31,low
USER_101825,3,8,99,high
USER_086957,3,9,87,high
USER_149019,1,0,19,low
USER_017459,2,2,60,mid
USER_013004,2,1,42,mid
USER_089101,1,1,26,low
USER_142663,1,0,38,low
USER_185330,2,3,62,mid
USER_189188,1,1,15,low
USER_181516,1,1,35,low
USER_132746,2,1,54,mid
USER_174094,1,0,24,low
USER_196893,1,0,28,low
USER_034038,2,3,55,mid
USER_163065,1,1,26,low
USER_134691,2,1,64,mid
USER_169910,1,1,28,low
USER_179032,1,1,38,low
USER_124944,1,1,26,low
USER_170167,2,3,45,mid
USER_065233,1,0,35,low
USER_047615,2,1,42,mid
USER_169834,2,1,60,mid
USER_122942,1,1,17,low
USER_095518,1,1,15,low
USER_149400,1,1,32,low
USER_173709,1,1,14,low
USER_067012,1,1,35,low
USER_141145,2,2,47,mid
USER_007085,2,2,44,mid
USER_053514,2,2,55,mid
USER_005262,3,3,87,high
USER_064447,3,5,78,high
USER_168029,3,4,96,high
USER_064405,2,2,58,mid
USER_146526,3,3,89,high
USER_013386,1,1,26,low
USER_027295,1,0,24,low
USER_085674,1,0,32,low
USER_003826,2,1,46,mid
USER_189435,2,1,44,mid
USER_078523,3,8,71,high
USER_115660,1,1,14,low
USER_185951,3,7,87,high
USER_140388,1,1,31,low
USER_186460,2,2,54,mid
USER_093182,3,7,72,high
USER_030355,3,6,89,high
USER_115125,2,1,53,mid
USER_195126,1,0,15,low
USER_010916,1,1,21,low
USER_017920,3,8,95,high
USER_145674,3,5,96,high
USER_008903,1,0,12,low
USER_169335,1,1,33,low
USER_068324,1,0,32,low
USER_009426,1,1,34,low
USER_000419,1,0,33,low
USER_124201,1,0,16,low
USER_106531,3,8,90,high
USER_088252,2,3,47,mid
USER_025616,3,3,71,high
USER_185794,2,2,45,mid
USER_103796,1,1,26,low
USER_172412,3,8,76,high
USER_111060,1,1,14,low
USER_095916,3,8,93,high
USER_127303,2,2,60,mid
USER_157035,1,0,37,low
USER_064199,1,0,30,low
USER_109411,3,4,95,high
USER_026394,2,3,44,mid
USER_089332,1,0,30,low
USER_076278,1,1,39,low
USER_159869,2,3,40,mid
USER_140121,2,2,52,mid
USER_145947,2,3,58,mid
USER_137737,3,8,91,high
USER_025450,1,1,21,low
USER_123889,2,2,65,mid
USER_132903,2,3,56,mid
USER_093833,1,0,24,low
USER_044692,1,0,29,low
USER_198007,2,1,42,mid
USER_109256,2,1,43,mid
USER_181073,2,2,47,mid
USER_015129,1,0,38,low
USER_069199,1,1,39,low
USER_157925,1,0,38,low
USER_179165,3,5,87,high
