user_id,risk_level,fraud_count,risk_score
USER_046916,2,3,53
USER_167976,1,1,12
USER_159282,3,8,97
USER_133426,1,1,20
USER_080931,2,2,50
USER_128037,2,3,41
USER_027658,2,1,56
USER_182769,1,1,19
USER_114763,3,6,90
USER_082061,1,1,37
USER_075802,1,0,21
USER_066808,2,1,55
USER_153904,1,1,12
USER_115772,2,2,41
USER_093715,1,0,22
USER_122741,1,0,24
USER_053339,2,2,69
USER_092527,3,7,97
USER_037644,2,1,51
USER_056819,2,2,64
USER_157138,1,1,21
USER_189506,3,7,86
USER_031605,2,3,42
USER_067358,1,1,29
USER_159932,2,1,59
USER_079665,1,0,33
USER_044533,3,9,95
USER_175785,1,1,18
USER_068516,3,6,94
USER_124404,1,1,13
USER_102572,1,1,11
USER_053390,1,1,12
USER_000180,1,0,14
USER_145941,1,1,10
USER_078346,2,1,58
USER_080541,3,8,94
USER_078205,2,3,58
USER_128513,2,2,44
USER_122779,3,5,84
USER_148704,1,1,29
USER_122323,1,0,20
USER_143913,1,1,23
USER_185407,1,0,27
USER_056773,2,3,62
USER_122975,1,1,14
USER_000462,2,3,41
USER_085253,1,0,13
USER_116706,1,1,37
USER_044531,1,1,14
USER_080368,3,3,70
USER_019995,2,3,60
USER_103788,1,0,27
USER_161122,2,1,63
USER_158759,1,0,28
USER_071984,2,2,55
USER_055123,1,0,37
USER_006248,3,9,76
USER_154986,2,3,46
USER_037255,1,0,23
USER_058813,1,1,19
USER_121658,2,2,54
USER_025568,1,0,32
USER_035213,1,1,12
USER_022406,1,1,36
USER_174424,2,2,51
USER_159186,2,2,43
USER_150829,3,7,87
USER_089202,3,4,72
USER_115455,1,0,14
USER_030728,1,0,30
USER_087372,3,6,77
USER_172974,1,1,11
USER_146550,1,1,36
USER_173533,2,2,63
USER_114397,1,0,20
USER_186433,2,3,58
USER_108385,1,0,11
USER_121750,1,1,36
USER_033709,1,1,35
USER_137743,1,0,15
USER_007611,1,0,23
USER_044033,1,0,21
USER_098909,1,1,18
USER_188295,3,9,90
USER_100410,2,2,54
USER_066459,2,2,56
USER_195561,3,8,77
USER_100749,1,0,29
USER_131385,1,0,11
USER_145661,3,8,83
USER_158396,2,1,47
USER_052104,1,0,18
USER_090274,2,3,68
USER_070970,1,0,37
USER_154879,1,0,14
USER_041679,1,0,20
USER_194407,3,7,76
USER_067341,1,1,36
USER_051017,3,5,71
USER_070550,2,3,63
USER_148838,2,3,56
USER_174142,1,1,14
USER_171904,3,9,91
USER_142523,2,3,46
USER_077565,1,1,27
USER_129333,1,1,30
USER_004925,2,2,54
USER_041276,1,1,27
USER_152061,2,2,69
USER_117252,3,4,93
USER_084800,2,1,54
USER_165325,1,0,10
USER_102990,1,0,22
USER_084442,2,3,51
USER_149726,1,0,26
USER_093120,1,1,39
USER_139499,2,3,65
USER_151923,1,1,22
USER_118087,1,0,12
USER_161386,3,6,81
USER_136487,2,3,50
USER_017883,3,8,94
USER_014028,2,3,58
USER_037888,1,1,28
USER_110559,2,3,64
USER_191391,2,3,49
USER_007181,2,2,66
USER_094791,3,8,72
USER_024194,2,3,65
USER_158615,1,0,21
USER_095354,1,0,31
USER_176593,2,3,53
USER_084256,1,1,14
USER_137054,2,2,60
USER_116976,2,2,54
USER_140034,3,5,85
USER_171268,2,3,62
USER_147842,3,9,99
USER_077533,1,0,19
USER_005251,3,5,96
USER_064126,1,1,34
USER_108791,1,0,31
USER_083583,3,7,81
USER_128747,2,1,43
USER_054735,1,1,15
USER_115653,1,0,18
USER_066483,3,5,94
USER_079765,2,1,60
USER_194227,1,1,31
USER_060848,2,3,40
USER_122555,1,0,26
USER_121162,1,1,16
USER_062237,1,1,29
USER_103235,3,4,73
USER_117649,1,1,15
USER_032638,2,3,63
USER_124990,1,0,12
USER_123208,1,1,24
USER_160891,1,0,14
USER_029463,1,0,18
USER_138838,2,3,59
USER_196300,3,8,93
USER_119135,2,2,41
USER_002479,1,0,27
USER_091635,3,5,80
USER_160185,1,1,21
USER_114614,1,1,32
USER_099570,2,3,66
USER_113076,1,0,12
USER_122955,1,1,29
USER_071492,1,1,12
USER_047798,1,0,24
USER_162733,1,0,32
USER_187046,2,1,57
USER_151200,1,0,38
USER_185336,2,3,43
USER_089294,2,1,68
USER_172104,2,2,59
USER_037915,1,0,14
USER_175839,1,1,32
USER_132666,1,0,22
USER_135681,2,2,57
USER_141329,3,9,98
USER_062473,3,8,73
USER_140350,1,1,30
USER_163068,1,0,18
USER_103588,1,0,31
USER_116205,2,3,50
USER_186375,3,7,97
USER_068858,1,0,20
USER_064783,2,2,50
USER_076042,2,1,62
USER_150238,1,1,27
USER_114542,2,2,65
USER_007791,1,1,15
USER_015512,2,3,49
USER_017282,1,0,34
USER_197038,2,2,49
USER_188449,2,3,55
USER_144793,3,7,79
USER_040994,1,1,11
USER_139959,1,0,11
USER_185153,2,3,69
USER_043501,2,1,60
USER_091693,1,0,17
USER_191701,1,1,37
USER_024424,1,0,11
USER_011113,3,5,82
USER_107418,2,2,68
USER_050098,1,0,23
USER_043541,1,0,33
USER_015606,1,0,25
USER_079132,2,2,68
USER_152596,1,1,13
USER_061707,3,7,89
USER_154700,1,1,36
USER_047687,2,3,59
USER_095226,2,2,59
USER_052397,1,1,15
USER_085487,3,7,93
USER_012159,3,9,79
USER_110971,3,6,80
USER_095936,1,1,15
USER_009920,2,2,42
USER_058184,1,0,10
USER_183962,2,1,51
USER_015291,3,8,90
USER_196762,1,1,25
USER_163394,3,7,72
USER_168828,2,3,60
USER_119683,3,3,91
USER_140154,2,1,49
USER_019805,1,0,32
USER_049116,1,1,11
USER_119605,1,0,17
USER_078185,1,1,16
USER_099253,1,0,20
USER_002659,3,9,80
USER_104971,1,1,26
USER_006279,2,1,48
USER_026011,2,2,69
USER_195360,3,9,76
USER_105563,1,0,15
USER_019670,1,0,25
USER_119105,1,0,29
USER_128359,3,6,98
USER_128788,1,1,37
USER_104188,3,8,73
USER_116885,1,0,14
USER_062734,1,1,21
USER_021029,2,2,54
USER_096280,3,7,92
USER_150976,1,0,33
USER_181252,3,7,79
USER_175872,1,0,38
USER_107606,1,1,30
USER_051442,1,1,32
USER_152121,1,1,18
USER_131027,1,1,26
USER_190606,1,0,28
USER_007644,1,1,32
USER_068955,3,6,71
USER_113194,3,4,82
USER_170449,1,0,34
USER_139243,1,0,29
USER_191907,3,9,86
USER_098256,1,0,36
USER_140313,1,0,29
USER_001706,2,1,46
USER_194782,3,7,82
USER_067711,1,0,29
USER_092098,2,1,57
USER_067812,2,1,63
USER_172341,2,1,54
USER_152944,1,1,24
USER_027868,1,1,12
USER_015918,3,4,95
USER_176332,1,1,29
USER_186501,3,6,80
USER_024954,1,1,18
USER_081271,3,6,80
USER_147542,2,1,47
USER_148413,1,0,10
USER_141191,1,1,29
USER_004630,1,0,13
USER_027235,3,5,86
USER_183426,2,2,50
USER_075656,2,3,57
USER_050034,1,1,16
USER_157588,2,3,69
USER_104765,3,8,92
USER_108499,2,2,44
USER_197129,3,3,70
USER_155105,2,1,53
USER_108188,1,1,16
USER_151530,1,1,26
USER_172595,2,2,66
USER_096672,1,1,21
USER_022248,1,1,16
USER_155976,3,7,91
USER_070447,2,2,50
USER_050037,1,0,28
USER_115457,3,9,73
USER_064284,2,2,66
USER_002170,2,3,54
USER_130403,1,1,23
USER_009402,1,1,30
USER_020191,2,3,65
USER_096420,2,1,60
USER_040220,1,1,31
USER_044187,3,7,86
USER_110993,3,7,74
USER_127469,3,9,80
USER_139156,1,1,19
USER_060740,1,1,13
USER_000116,1,0,22
USER_026952,1,1,28
USER_038713,1,1,31
USER_119882,2,1,47
USER_029466,1,0,26
USER_107131,2,3,63
USER_177791,1,1,35
USER_058496,1,0,14
USER_075670,1,0,21
USER_093812,1,1,31
USER_069781,3,5,94
USER_024756,3,9,74
USER_162251,1,1,10
USER_196029,2,3,62
USER_123762,1,1,39
USER_192186,2,2,48
USER_062723,1,1,25
USER_073396,1,0,32
USER_004917,1,0,39
USER_041921,1,1,17
USER_138252,1,0,13
USER_199011,1,1,15
USER_080173,1,0,13
USER_051538,1,0,36
USER_163671,2,1,50
USER_037732,2,2,42
USER_040314,1,0,24
USER_036508,1,1,18
USER_007329,3,9,99
USER_177039,2,2,49
USER_136261,1,1,22
USER_041097,1,0,23
USER_073794,1,1,21
USER_170385,1,1,35
USER_129804,1,1,20
USER_105364,1,1,37
USER_058435,1,0,25
USER_097583,3,3,95
USER_131300,2,2,45
USER_036771,2,2,52
USER_134261,3,6,91
USER_056073,2,3,50
USER_192711,1,1,32
USER_002254,1,0,13
USER_127789,2,2,43
USER_075013,2,1,56
USER_039789,1,0,23
USER_065316,1,1,34
USER_091278,1,1,22
USER_077159,2,1,69
USER_138101,3,3,88
USER_133969,3,8,78
USER_104403,1,1,32
USER_179678,1,1,25
USER_116373,1,0,16
USER_043849,3,3,86
USER_003468,1,0,27
USER_069093,1,0,38
USER_119494,1,1,24
USER_152998,1,0,35
USER_124212,1,1,20
USER_046446,3,3,89
USER_027889,1,0,17
USER_022679,1,1,26
USER_189648,1,1,32
USER_013520,3,7,94
USER_144460,1,1,18
USER_156064,2,1,65
USER_122405,3,8,70
USER_042232,1,0,39
USER_115818,1,0,27
USER_058984,2,3,68
USER_072676,1,1,23
USER_138200,3,9,84
USER_137556,3,5,97
USER_182084,1,1,27
USER_087543,3,3,74
USER_164496,1,0,25
USER_156322,2,2,43
USER_179585,1,1,15
USER_191328,2,3,47
USER_075525,1,1,15
USER_173754,3,8,71
USER_069937,1,1,15
USER_125900,1,1,22
USER_189194,3,7,85
USER_033881,3,5,74
USER_113766,2,2,59
USER_086794,3,4,88
USER_042650,1,0,19
USER_179349,1,1,38
USER_097732,2,3,60
USER_039249,2,1,65
USER_085682,1,0,14
USER_156185,1,1,15
USER_042926,3,5,98
USER_043283,3,4,88
USER_178307,2,3,68
USER_164552,3,5,89
USER_172416,2,3,50
USER_121306,3,7,85
USER_000916,1,1,11
USER_097703,3,3,71
USER_124951,1,1,23
USER_045001,2,3,64
USER_141723,1,0,18
USER_146112,1,0,18
USER_029368,3,8,79
USER_136707,2,2,58
USER_052994,1,1,21
USER_072366,3,5,76
USER_156864,1,1,20
USER_128831,1,1,17
USER_001962,2,3,65
USER_159820,1,0,25
USER_106132,3,9,92
USER_053347,1,0,30
USER_009138,2,2,65
USER_005605,1,1,21
USER_152335,1,1,31
USER_032277,2,3,58
USER_048207,1,1,38
USER_165683,2,2,60
USER_103412,2,2,61
USER_076030,1,0,32
USER_001573,2,3,59
USER_162109,3,4,76
USER_050975,2,3,60
USER_171866,3,8,90
USER_101491,1,0,12
USER_150736,3,4,86
USER_108609,3,9,97
USER_074094,1,1,31
USER_199852,1,1,37
USER_108720,3,3,86
USER_060399,2,3,57
USER_175728,1,0,27
USER_055150,3,7,86
USER_033680,1,1,19
USER_015352,1,0,27
USER_167442,1,1,14
USER_055900,1,0,25
USER_037009,1,1,27
USER_175202,1,0,16
USER_199149,1,0,20
USER_008583,1,1,12
USER_020514,3,4,86
USER_194026,1,1,22
USER_011477,3,4,81
USER_041193,2,1,46
USER_197347,1,1,36
USER_093130,2,3,59
USER_147981,2,3,59
USER_166039,1,1,10
USER_074549,2,2,53
USER_092762,1,1,16
USER_174210,2,1,55
USER_188477,1,0,22
USER_113958,3,6,83
USER_081190,2,1,41
USER_195054,1,1,36
USER_099935,1,1,11
USER_164867,1,0,13
USER_177635,1,1,19
USER_052435,2,2,59
USER_041396,1,1,20
USER_154981,2,3,47
USER_189961,1,0,16
USER_146087,2,3,64
USER_047740,3,6,78
USER_167285,1,1,19
USER_015964,1,1,19
USER_027221,1,1,36
USER_021198,1,0,28
USER_117531,1,0,27
USER_084819,2,1,44
USER_012629,2,3,41
USER_184566,2,1,51
USER_037551,2,3,67
USER_098832,1,1,16
USER_163999,3,3,73
USER_124147,2,3,63
USER_090095,2,3,57
USER_061203,1,1,27
USER_111053,2,1,46
USER_056493,2,3,42
USER_191947,2,1,52
USER_125673,1,0,31
USER_174173,1,1,37
USER_116256,1,0,16
USER_011967,2,1,67
USER_173400,1,0,35
USER_172830,2,1,60
USER_039481,1,1,29
USER_168878,1,1,32
USER_186334,3,3,90
USER_009054,3,6,94
USER_157973,1,1,10
USER_157396,1,0,34
USER_172898,3,9,88
USER_172000,2,1,54
USER_041270,1,1,39
USER_164844,1,1,21
USER_135086,1,0,24
USER_155073,1,1,22
USER_159686,1,0,33
USER_035033,2,1,61
USER_119025,2,1,55
USER_140441,2,1,69
USER_006902,3,6,93
USER_191254,1,0,27
USER_089533,1,1,34
USER_074966,2,2,49
USER_165806,1,1,35
USER_177616,2,1,66
USER_161327,1,1,34
USER_178492,3,8,95
USER_162585,2,2,69
USER_006609,2,3,68
USER_015267,2,3,63
USER_195683,1,1,39
USER_091144,1,1,33
USER_022109,2,3,66
USER_163794,3,6,97
USER_188401,1,1,26
USER_014816,1,0,36
USER_036789,2,1,64
USER_085236,2,2,67
USER_003303,3,8,74
USER_069681,1,1,11
USER_195348,3,8,83
USER_163067,2,2,52
USER_115174,1,0,12
USER_138743,3,3,72
USER_147650,3,9,73
USER_138614,3,8,70
USER_120761,1,0,24
USER_142714,1,0,23
USER_130214,1,0,31
USER_096100,1,0,39
USER_081379,3,6,82
USER_114989,3,3,97
USER_025645,1,1,26
USER_198361,3,3,99
USER_036872,1,1,17
USER_078642,1,0,26
USER_134709,3,5,85
USER_187271,3,8,85
USER_158932,1,0,38
USER_025954,1,0,36
USER_088050,2,2,63
USER_079031,1,1,19
USER_107326,1,1,22
USER_108829,3,4,87
USER_134157,1,0,38
USER_134307,2,3,68
USER_015260,1,1,26
USER_133451,2,1,51
USER_074791,1,0,29
USER_078971,2,3,52
USER_153737,1,1,33
USER_094840,1,1,29
USER_084152,2,1,49
USER_150742,1,1,15
USER_044734,2,1,59
USER_086345,1,0,22
USER_180720,1,1,38
USER_120372,1,0,31
USER_156415,2,3,57
USER_076469,1,0,29
USER_052218,2,3,68
USER_192408,3,5,91
USER_079822,1,1,14
USER_116288,1,1,23
USER_129000,2,1,55
USER_092516,1,0,33
USER_074900,3,8,96
USER_032531,1,1,39
USER_121530,1,1,18
USER_006854,1,1,12
USER_039939,3,8,79
USER_027319,1,0,10
USER_084344,3,4,81
USER_187466,3,3,89
USER_152252,1,0,32
USER_129373,2,2,42
USER_009431,1,0,36
USER_177006,1,1,22
USER_026206,1,0,25
USER_011765,2,2,40
USER_070562,1,1,18
USER_027660,1,1,39
USER_027663,1,0,33
USER_010182,3,5,77
USER_035040,1,0,13
USER_146383,1,1,22
USER_072468,2,3,45
USER_069294,2,1,40
USER_103170,3,6,98
USER_002096,1,1,32
USER_135122,2,1,68
USER_013076,1,1,35
USER_144996,3,4,86
USER_167435,2,1,63
USER_129744,1,1,27
USER_120983,2,3,55
USER_006943,1,0,32
USER_085553,2,2,67
USER_173565,1,1,33
USER_183578,2,1,41
USER_005149,1,0,23
USER_037918,1,0,26
USER_076186,2,2,61
USER_032250,2,2,46
USER_176345,1,1,14
USER_017756,1,1,17
USER_114475,3,7,83
USER_058204,3,7,99
USER_161430,3,7,77
USER_014496,2,2,49
USER_162897,1,1,30
USER_123315,2,2,52
USER_131721,2,2,49
USER_030097,2,2,47
USER_096544,3,6,80
USER_167479,1,1,26
USER_197093,2,3,62
USER_011726,2,3,43
USER_115254,1,1,31
USER_005959,1,1,29
USER_169846,2,2,49
USER_145468,1,0,22
USER_044984,2,2,64
USER_140855,1,0,37
USER_007870,1,1,29
USER_044610,3,7,73
USER_151881,3,8,90
USER_156378,1,0,39
USER_158013,1,1,24
USER_172636,1,1,33
USER_116627,1,1,11
USER_177199,1,0,22
USER_071922,2,3,57
USER_079687,2,2,60
USER_094237,2,1,56
USER_031908,1,1,32
USER_083032,3,4,87
USER_138332,2,1,68
USER_149903,1,1,13
USER_115873,1,0,35
USER_034666,3,9,93
USER_134081,1,0,33
USER_058985,3,5,83
USER_085676,1,0,24
USER_156169,1,1,13
USER_191215,1,1,37
USER_033943,2,1,47
USER_199231,3,3,75
USER_183517,1,0,26
USER_010017,1,0,35
USER_001314,2,1,68
USER_077556,1,0,15
USER_010568,1,0,17
USER_024064,2,3,66
USER_127045,3,5,76
USER_022616,1,0,27
USER_018666,1,0,14
USER_059408,1,0,15
USER_070150,1,0,21
USER_148277,1,0,11
USER_065731,1,1,22
USER_057850,3,8,73
USER_198556,1,0,34
USER_143075,2,1,52
USER_115013,3,7,92
USER_031541,1,0,17
USER_195512,1,1,19
USER_039528,1,1,29
USER_139246,1,0,17
USER_153504,1,1,30
USER_083031,2,1,49
USER_048666,2,3,57
USER_072149,3,5,71
USER_082880,1,0,19
USER_146294,2,1,57
USER_169176,1,1,35
USER_109174,1,0,31
USER_167941,3,5,80
USER_013899,1,1,23
USER_183564,1,0,22
USER_119828,1,0,28
USER_011231,3,7,90
USER_154785,1,0,29
USER_120362,1,0,15
USER_033892,1,1,11
USER_172716,1,1,12
USER_018911,2,3,59
USER_065173,2,3,56
USER_074557,1,0,23
USER_191860,1,1,16
USER_007748,2,1,40
USER_014274,1,1,28
USER_002924,2,1,42
USER_038640,1,0,17
USER_188868,2,1,56
USER_145159,2,1,56
USER_045016,2,3,68
USER_154008,2,1,46
USER_015322,1,1,23
USER_122794,1,0,17
USER_092053,1,1,16
USER_124159,1,0,20
USER_013435,1,1,23
USER_094663,3,6,92
USER_057617,1,0,26
USER_012704,1,1,33
USER_169741,1,0,25
USER_112507,1,0,23
USER_054513,2,1,69
USER_013838,2,1,43
USER_009974,3,5,87
USER_009413,1,0,13
USER_006618,3,5,85
USER_149451,2,1,62
USER_004842,2,3,42
USER_133865,3,9,72
USER_124312,1,1,35
USER_123876,1,0,31
USER_144157,1,0,26
USER_039612,2,2,48
USER_101170,1,1,33
USER_154569,1,0,12
USER_129104,1,1,35
USER_009146,1,1,36
USER_083816,3,8,82
USER_014018,1,0,21
USER_148925,2,1,66
USER_143638,2,3,50
USER_040858,3,6,73
USER_165679,3,8,87
USER_136987,1,1,25
USER_147126,2,2,42
USER_094777,3,7,98
USER_004826,3,4,90
USER_106555,2,3,67
USER_167620,1,0,23
USER_019697,2,2,44
USER_002919,1,0,20
USER_131337,3,6,70
USER_068911,2,1,54
USER_022775,2,1,44
USER_074500,2,2,66
USER_165964,1,1,21
USER_090820,1,1,29
USER_065568,3,7,80
USER_076018,3,7,81
USER_081514,1,0,20
USER_093708,1,0,36
USER_084538,3,5,76
USER_197095,1,1,36
USER_076672,1,1,28
USER_084210,3,4,91
USER_074335,3,9,93
USER_198667,1,0,26
USER_008538,1,1,28
USER_059479,3,8,89
USER_145901,3,9,71
USER_008853,2,1,64
USER_140191,1,0,19
USER_060827,1,0,20
USER_183800,1,0,12
USER_018396,2,3,64
USER_116595,3,8,71
USER_002267,2,1,64
USER_147475,3,6,79
USER_052051,1,0,39
USER_066895,2,3,59
USER_080575,3,3,79
USER_043505,1,0,31
USER_086808,1,1,23
USER_075851,3,6,79
USER_195346,2,1,59
USER_047658,1,1,13
USER_152378,1,0,22
USER_117783,1,0,35
USER_038076,3,9,96
USER_022451,1,0,11
USER_040140,3,8,74
USER_008231,3,8,77
USER_036242,1,0,39
USER_070436,3,7,97
USER_011672,1,1,34
USER_060135,3,7,73
USER_156875,2,3,43
USER_188436,1,1,22
USER_060149,2,2,53
USER_000743,1,1,38
USER_154421,2,2,69
USER_008640,1,1,14
USER_082461,1,0,12
USER_040799,1,0,28
USER_074924,3,7,92
USER_037742,1,0,21
USER_155723,2,3,59
USER_041501,1,1,28
USER_133625,1,0,21
USER_141741,1,1,32
USER_187943,1,1,15
USER_150968,2,1,62
USER_027901,1,0,34
USER_094119,1,0,26
USER_122986,1,1,30
USER_166184,1,1,36
USER_158556,2,1,52
USER_148550,1,0,14
USER_099197,1,1,39
USER_103423,2,2,62
USER_000112,2,1,50
USER_130960,1,1,31
USER_074265,2,2,44
USER_191794,1,0,12
USER_102940,1,0,34
USER_089293,2,1,61
USER_165030,1,1,19
USER_114160,3,5,81
USER_033030,1,1,33
USER_088371,2,2,54
USER_185402,1,0,34
USER_004488,3,7,93
USER_046208,1,0,16
USER_046046,1,0,20
USER_156962,2,2,41
USER_196665,1,0,31
USER_041525,2,3,59
USER_156429,1,1,18
USER_055941,2,2,57
USER_171180,2,1,40
USER_183044,1,1,32
USER_092844,1,0,12
USER_010005,1,0,24
USER_169823,3,8,94
USER_064992,3,8,97
USER_069335,1,0,38
USER_049692,1,0,19
USER_027361,2,2,47
USER_190019,1,0,34
USER_181913,3,9,86
USER_100950,1,0,38
USER_068980,1,0,20
USER_080857,2,2,52
USER_004331,3,9,90
USER_028760,3,8,94
USER_160025,1,0,31
USER_101403,1,0,12
USER_030702,1,1,39
USER_009545,3,3,74
USER_033994,3,8,79
USER_025415,1,1,10
USER_189223,3,7,93
USER_025847,2,1,54
USER_036267,3,4,81
USER_063506,1,1,37
USER_108638,1,0,17
USER_186995,3,9,73
USER_183390,3,4,84
USER_087888,1,1,21
USER_061298,1,1,35
USER_171849,2,2,60
USER_198968,1,1,15
USER_163725,2,1,61
USER_037803,3,9,76
USER_003017,2,1,45
USER_089171,2,2,67
USER_181625,1,0,32
USER_123280,1,0,18
USER_087752,1,0,32
USER_164076,2,2,48
USER_155817,1,0,36
USER_060836,1,1,20
USER_111109,1,1,30
USER_014944,2,1,59
USER_046823,1,0,36
USER_171502,2,3,42
USER_141929,1,1,10
USER_000767,1,1,12
USER_028277,1,1,25
USER_138415,2,2,41
USER_152918,1,1,32
USER_102183,3,7,82
USER_095044,1,0,28
USER_112605,3,7,91
USER_121825,3,3,92
USER_168483,3,6,77
USER_059356,2,1,61
USER_173575,2,1,61
USER_193419,1,0,38
USER_045058,1,1,28
USER_129994,3,7,78
USER_013013,1,0,11
USER_185584,1,1,36
USER_081937,1,0,10
USER_183889,3,8,87
USER_056845,1,0,26
USER_187652,1,1,15
USER_076874,1,0,12
USER_181956,1,1,17
USER_061240,1,0,16
USER_064132,1,0,33
USER_056622,1,1,37
USER_030090,1,0,34
USER_153414,1,0,26
USER_113315,1,1,23
USER_183000,2,3,42
USER_070510,2,2,63
USER_169333,2,1,60
USER_185404,2,1,51
USER_017849,1,1,13
USER_062736,3,7,98
USER_150850,1,0,10
USER_122518,1,0,20
USER_052865,2,2,62
USER_194359,2,1,47
USER_041092,3,6,70
USER_027341,2,2,64
USER_038251,1,1,38
USER_177206,2,1,50
USER_154881,2,3,58
USER_059633,1,1,21
USER_128627,3,3,70
USER_142713,1,0,14
USER_106452,1,1,15
USER_152412,2,2,67
USER_062368,3,3,81
USER_127948,3,6,91
USER_120304,1,1,29
USER_110250,1,1,28
USER_080777,3,6,78
USER_172873,2,3,57
USER_052828,3,5,88
USER_084387,1,0,33
USER_127692,2,3,46
USER_052797,2,2,49
USER_127596,3,9,90
USER_090332,2,1,62
USER_198649,3,7,73
USER_180619,1,1,39
USER_118704,1,0,18
USER_075304,2,3,44
USER_178237,2,3,64
USER_115456,2,2,47
USER_123291,2,2,40
USER_041866,1,0,15
USER_076057,2,2,43
USER_079004,1,1,33
USER_120944,1,0,22
USER_165879,1,0,36
USER_057907,1,1,26
USER_004999,2,2,69
USER_120195,1,1,10
USER_196944,3,3,70
USER_090781,1,0,17
USER_101397,1,1,32
USER_061010,1,1,27
USER_029352,3,5,85
USER_071308,1,1,12
USER_035057,1,1,38
USER_063011,3,8,98
USER_072153,2,1,48
USER_096569,2,1,62
USER_117699,1,0,15
USER_024634,1,0,32
USER_177119,1,0,13
USER_195562,2,3,50
USER_170512,2,2,54
USER_078577,1,0,39
USER_124413,1,1,33
USER_198907,2,3,45
USER_151109,2,1,48
USER_026280,2,3,66
USER_147923,3,4,74
USER_147207,2,3,54
USER_121521,2,3,60
USER_065380,1,0,12
USER_019357,2,3,45
USER_197799,1,1,30
USER_000042,3,6,71
USER_081304,1,0,34
USER_006195,2,3,43
USER_089508,3,4,74
USER_059849,3,4,95
USER_010388,1,1,12
USER_102792,1,0,10
USER_094389,2,2,51
USER_058326,3,7,74
USER_169493,1,0,36
USER_196437,2,3,52
USER_025914,1,1,25
USER_100630,1,1,28
USER_176514,3,5,77
USER_144481,2,2,55
USER_139366,2,2,68
USER_000031,2,2,43
USER_019776,1,0,29
USER_165512,2,2,41
USER_013683,1,1,33
USER_116130,1,1,22
USER_186724,2,3,66
USER_089337,1,1,17
USER_094917,1,1,37
USER_149920,1,0,25
USER_138505,3,6,72
USER_195803,2,1,65
USER_121996,1,1,10
USER_068291,3,4,80
USER_018013,2,2,45
USER_042710,2,2,48
USER_039398,2,2,56
USER_007877,1,0,13
USER_026310,3,8,76
USER_017750,1,0,10
USER_029452,2,1,42
USER_035964,3,8,98
USER_089861,2,1,68
USER_135500,3,6,83
USER_015526,3,8,93
USER_184380,2,3,64
USER_144585,3,9,92
USER_050032,2,1,47
USER_127064,1,0,12
USER_085484,2,3,40
USER_151096,1,0,24
USER_107120,1,0,25
USER_123835,1,0,38
USER_059312,3,9,99
USER_157130,3,7,80
USER_035843,1,1,19
USER_111761,1,0,36
USER_000921,2,3,51
USER_064699,1,0,29
USER_052196,1,0,10
USER_063736,1,1,39
USER_034784,2,1,44
USER_042683,1,1,10
USER_047938,1,0,12
USER_101882,1,0,16
USER_082801,1,0,33
USER_080721,2,2,53
USER_123818,1,0,31
USER_170923,1,0,24
USER_173297,2,3,54
USER_171384,1,0,20
USER_153496,1,0,15
USER_172771,2,1,64
USER_026235,1,0,33
USER_146315,2,3,53
USER_143619,1,1,20
USER_127891,1,1,28
USER_033190,2,1,43
USER_195968,3,4,89
USER_067540,1,1,38
USER_149788,1,1,24
USER_068017,1,1,19
USER_011256,3,5,85
USER_171586,1,0,35
USER_160261,2,2,55
USER_106233,3,8,80
USER_062084,1,0,30
USER_139189,3,7,87
USER_015815,1,1,22
USER_137446,3,4,91
USER_144004,3,3,82
USER_132392,1,0,28
USER_041738,1,0,24
USER_130525,1,0,30
USER_176800,2,3,40
USER_005852,2,1,61
USER_000659,2,2,43
USER_070639,1,0,29
USER_038015,3,9,72
USER_089986,1,1,10
USER_052842,1,1,37
USER_106533,1,1,10
USER_043647,1,1,33
USER_131652,2,1,41
USER_124569,3,3,70
USER_094126,1,1,16
USER_015326,3,6,88
USER_036352,3,9,94
USER_099701,2,2,65
USER_158048,2,2,47
USER_004668,1,0,23
USER_134702,2,3,43
USER_082131,1,1,26
USER_175411,1,1,24
USER_012447,2,1,46
USER_158069,1,1,12
USER_122675,1,0,27
USER_020800,2,1,42
USER_091365,1,0,11
USER_006316,2,1,49
USER_051149,2,3,58
USER_091047,2,1,58
USER_069729,2,3,50
USER_138214,1,0,30
USER_093080,1,0,31
USER_011528,2,3,47
USER_064275,1,1,33
USER_149980,1,1,31
USER_000224,2,3,54
USER_027583,2,1,51
USER_164889,1,1,28
USER_068597,3,6,89
USER_179447,2,1,67
USER_107383,2,2,59
USER_134761,3,4,77
USER_036527,3,3,97
USER_081507,2,3,67
USER_095093,3,8,76
USER_140009,1,1,21
USER_154415,1,1,16
USER_184978,1,0,11
USER_003667,1,0,11
USER_101694,3,7,81
USER_036495,1,1,26
USER_061532,1,0,26
USER_002258,1,0,35
USER_154755,1,1,35
USER_077764,1,1,26
USER_172335,2,3,66
USER_002474,3,9,98
USER_164055,3,3,87
USER_196570,2,3,65
USER_053051,2,1,45
USER_032361,1,0,36
USER_049798,2,2,68
USER_011019,1,0,32
USER_174723,1,1,38
USER_103046,2,2,47
USER_041148,1,0,30
USER_005022,2,2,68
USER_110247,3,6,93
USER_103774,1,1,38
USER_181011,2,1,59
USER_087513,3,7,99
USER_132845,2,2,52
USER_021826,1,1,32
USER_074762,3,7,81
USER_152574,2,2,47
USER_103445,2,3,41
USER_131181,2,3,58
